trade_id,source_type,symbol,timeframe,action,setup_type,session,market_regime,news_risk,spread_pips,atr_pips,rr_ratio,rule_confidence,tf_alignment,liquidity_sweep,fvg_present,order_block_present,candlestick_pattern,candlestick_bias,candlestick_strength,dxy_bias,source_knowledge,entry_time,exit_time,entry_price,stop_loss,take_profit_1,take_profit_2,exit_price,result,pnl_r,notes
SYNTHETIC_SMC_ICT_00143,synthetic_smc_ict,EURUSD,30m,BUY,order_block_retest,london,sideways,medium,1.33,7.67,3.33,66,0,1,1,1,three_black_crows,bearish,91,usd_bullish,smc_ict,2026-01-02 21:03:00,2026-01-03 01:03:00,1.08744,1.08689,1.08835,1.08927,1.08878,win,2.45,"Synthetic ML row: order_block_retest | three_black_crows | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00170,synthetic_backtest,EURUSD,5m,BUY,fvg_retest,new_york,high_volatility,low,1.76,8.93,2.54,76,1,1,1,1,harami_bearish,bearish,94,usd_bullish,backtest,2026-01-03 04:00:00,2026-01-03 05:00:00,1.10978,1.1087,1.11115,1.11251,1.11302,win,3.01,"Synthetic ML row: fvg_retest | harami_bearish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00067,synthetic_starter,XAUUSD,15m,SELL,fvg_retest,overlap,sideways,medium,1.72,21.61,3.25,62,1,0,1,0,bearish_engulfing,bearish,31,neutral,mt5_history,2026-01-02 01:56:00,2026-01-02 02:41:00,2307.57,2309.74,2304.03,2300.49,2309.72,loss,-0.99,"Synthetic ML row: fvg_retest | bearish_engulfing | overlap | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00087,synthetic_smc_ict,BTCUSD,15m,SELL,range_rejection,london,bullish,medium,19.05,1153.88,3.41,63,1,0,0,1,pin_bar_bearish,bearish,43,neutral,smc_ict,2026-01-02 06:49:00,2026-01-02 08:19:00,63152.8,64052.34,61619.09,60085.38,63629.55,loss,-0.53,"Synthetic ML row: range_rejection | pin_bar_bearish | london | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00153,synthetic_candles,USDJPY,1h,BUY,reversal,london,bearish,low,1.09,15.34,2.29,84,1,0,0,0,piercing_line,bullish,57,usd_bearish,candlestick,2026-01-02 23:15:00,2026-01-03 00:00:00,155.654,155.529,155.796,155.939,155.797,win,1.15,"Synthetic ML row: reversal | piercing_line | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00220,synthetic_candles,USDJPY,5m,BUY,reversal,london,bearish,high,1.94,11.92,1.96,64,0,0,0,1,inverted_hammer,bullish,73,usd_bearish,candlestick,2026-01-03 16:14:00,2026-01-03 19:14:00,155.36,155.255,155.463,155.566,155.235,loss,-1.19,"Synthetic ML row: reversal | inverted_hammer | london | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00001,synthetic_mt5_history,XAUUSD,5m,BUY,support_resistance,london,bearish,medium,2.62,9.39,1.12,89,1,0,0,0,tweezer_bottom,bullish,80,neutral,mt5_history,2026-01-01 09:17:00,2026-01-01 10:47:00,2311.77,2310.84,2312.28,2312.8,2312.8,win,1.12,"Synthetic ML row: support_resistance | tweezer_bottom | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00022,synthetic_starter,XAUUSD,1h,BUY,breakout,new_york,bullish,medium,2.63,33.42,1.43,82,1,1,1,1,evening_star,bearish,38,neutral,booming_bulls_notes,2026-01-01 14:49:00,2026-01-01 15:19:00,2391.77,2388.25,2394.28,2396.8,2388.39,loss,-0.96,"Synthetic ML row: breakout | evening_star | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00150,synthetic_smc_ict,XAUUSD,5m,SELL,range_rejection,new_york,bullish,low,1.78,9.41,2.89,95,0,0,0,0,pin_bar_bearish,bearish,48,neutral,smc_ict,2026-01-02 22:37:00,2026-01-02 22:52:00,2393.39,2394.1,2392.36,2391.33,2392.27,win,1.58,"Synthetic ML row: range_rejection | pin_bar_bearish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00132,synthetic_backtest,EURUSD,5m,BUY,order_block_retest,asia,bearish,low,0.64,5.06,2.45,81,1,0,0,1,none,neutral,0,neutral,backtest,2026-01-02 18:00:00,2026-01-02 18:15:00,1.09018,1.08953,1.09098,1.09178,1.08985,loss,-0.51,"Synthetic ML row: order_block_retest | none | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00015,synthetic_starter,GBPUSD,1h,SELL,liquidity_sweep,new_york,bearish,medium,1.59,12.88,3.32,72,1,1,1,0,shooting_star,bearish,47,neutral,booming_bulls_notes,2026-01-01 12:45:00,2026-01-01 13:45:00,1.26461,1.26546,1.26321,1.26181,1.26416,win,0.54,"Synthetic ML row: liquidity_sweep | shooting_star | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00241,synthetic_backtest,BTCUSD,5m,SELL,breakout,london,high_volatility,medium,42.36,206.11,3.62,59,0,1,1,0,none,neutral,0,neutral,backtest,2026-01-03 21:28:00,2026-01-04 01:28:00,65290.57,65462.62,64979.16,64667.74,64953.35,win,1.96,"Synthetic ML row: breakout | none | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00058,synthetic_smc_ict,USDJPY,15m,SELL,range_rejection,new_york,bullish,medium,0.96,17.54,3.19,78,0,0,0,1,pin_bar_bearish,bearish,54,usd_bearish,smc_ict,2026-01-01 23:48:00,2026-01-02 01:48:00,156.419,156.577,156.166,155.914,156.224,win,1.23,"Synthetic ML row: range_rejection | pin_bar_bearish | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00035,synthetic_smc_ict,XAUUSD,30m,SELL,range_rejection,new_york,bullish,low,3.22,8.82,3.1,75,1,1,0,0,dark_cloud_cover,bearish,30,neutral,smc_ict,2026-01-01 17:48:00,2026-01-01 18:03:00,2331.6,2332.57,2330.11,2328.61,2328.7,win,3.01,"Synthetic ML row: range_rejection | dark_cloud_cover | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00169,synthetic_backtest,XAUUSD,30m,BUY,fvg_retest,new_york,bearish,high,3.42,16.09,2.93,48,0,1,1,0,shooting_star,bearish,59,neutral,backtest,2026-01-03 03:19:00,2026-01-03 05:19:00,2377.13,2375.84,2379.02,2380.91,2375.84,loss,-1.0,"Synthetic ML row: fvg_retest | shooting_star | new_york | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00031,synthetic_starter,USDJPY,1h,BUY,support_resistance,london,bearish,low,1.58,7.94,3.91,83,0,0,1,0,hanging_man,bearish,31,usd_bullish,blue_journal,2026-01-01 17:14:00,2026-01-01 17:44:00,155.839,155.784,155.946,156.054,155.899,win,1.1,"Synthetic ML row: support_resistance | hanging_man | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00055,synthetic_backtest,XAUUSD,30m,BUY,order_block_retest,new_york,high_volatility,low,3.72,12.76,3.65,77,0,1,1,1,outside_bar,neutral,45,usd_bearish,backtest,2026-01-01 22:51:00,2026-01-01 23:36:00,2402.13,2400.41,2405.26,2408.4,2402.85,win,0.42,"Synthetic ML row: order_block_retest | outside_bar | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00224,synthetic_candles,EURUSD,15m,SELL,range_rejection,asia,bearish,medium,0.53,5.15,3.26,54,1,0,0,0,hanging_man,bearish,58,usd_bullish,candlestick,2026-01-03 17:00:00,2026-01-03 17:45:00,1.11647,1.11704,1.11554,1.11461,1.11618,win,0.51,"Synthetic ML row: range_rejection | hanging_man | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00221,synthetic_smc_ict,XAUUSD,5m,BUY,fvg_retest,overlap,bullish,medium,2.13,16.3,1.84,74,0,0,1,1,marubozu_bearish,bearish,55,usd_bullish,smc_ict,2026-01-03 16:21:00,2026-01-03 19:21:00,2346.6,2344.51,2348.51,2350.42,2349.13,win,1.22,"Synthetic ML row: fvg_retest | marubozu_bearish | overlap | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00180,synthetic_backtest,GBPUSD,5m,BUY,liquidity_sweep,london,bearish,low,0.77,15.31,2.87,71,1,1,0,1,bearish_engulfing,bearish,53,neutral,backtest,2026-01-03 06:16:00,2026-01-03 07:46:00,1.25785,1.25637,1.25997,1.26209,1.26094,win,2.09,"Synthetic ML row: liquidity_sweep | bearish_engulfing | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00118,synthetic_backtest,XAUUSD,5m,BUY,reversal,asia,bullish,high,2.29,15.0,1.67,52,0,0,1,1,tweezer_bottom,bullish,78,neutral,backtest,2026-01-02 14:59:00,2026-01-02 15:14:00,2360.62,2359.03,2361.95,2363.28,2359.08,loss,-0.97,"Synthetic ML row: reversal | tweezer_bottom | asia | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00027,synthetic_backtest,BTCUSD,30m,SELL,reversal,asia,bearish,low,38.49,1130.66,3.76,95,1,0,0,0,evening_star,bearish,58,usd_bearish,backtest,2026-01-01 16:15:00,2026-01-01 16:30:00,63406.72,64604.64,61154.63,58902.54,60364.0,win,2.54,"Synthetic ML row: reversal | evening_star | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00104,synthetic_candles,BTCUSD,15m,SELL,reversal,london,bearish,low,62.47,640.66,3.8,79,1,1,0,1,bullish_engulfing,bullish,91,neutral,candlestick,2026-01-02 11:11:00,2026-01-02 15:11:00,63626.2,64087.72,62749.32,61872.43,63856.96,loss,-0.5,"Synthetic ML row: reversal | bullish_engulfing | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00182,synthetic_candles,EURUSD,1h,SELL,fvg_retest,new_york,bullish,low,0.94,10.64,1.28,91,1,0,1,0,tweezer_bottom,bullish,47,usd_bearish,candlestick,2026-01-03 06:52:00,2026-01-03 07:37:00,1.09495,1.0959,1.09433,1.09372,1.09351,win,1.5,"Synthetic ML row: fvg_retest | tweezer_bottom | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00007,synthetic_starter,EURUSD,1h,SELL,support_resistance,overlap,bearish,medium,0.51,14.2,0.99,49,0,0,1,1,shooting_star,bearish,53,usd_bullish,smc_ict,2026-01-01 11:08:00,2026-01-01 15:08:00,1.06827,1.06966,1.06758,1.06689,1.06687,win,1.01,"Synthetic ML row: support_resistance | shooting_star | overlap | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00174,synthetic_smc_ict,BTCUSD,30m,BUY,liquidity_sweep,overlap,bullish,medium,21.31,249.03,3.82,45,0,1,0,1,inside_bar,neutral,78,usd_bullish,smc_ict,2026-01-03 04:42:00,2026-01-03 05:12:00,64080.7,63813.57,64590.92,65101.14,64096.73,breakeven,0.06,"Synthetic ML row: liquidity_sweep | inside_bar | overlap | medium news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00168,synthetic_backtest,USDJPY,1h,BUY,range_rejection,overlap,bearish,low,1.2,13.18,3.25,46,0,1,1,1,pin_bar_bearish,bearish,74,usd_bullish,backtest,2026-01-03 03:04:00,2026-01-03 04:34:00,152.086,151.99,152.243,152.4,151.988,loss,-1.02,"Synthetic ML row: range_rejection | pin_bar_bearish | overlap | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00209,synthetic_candles,USDJPY,15m,BUY,reversal,overlap,bullish,low,1.41,13.63,2.7,55,1,0,0,0,dark_cloud_cover,bearish,28,usd_bullish,candlestick,2026-01-03 13:28:00,2026-01-03 14:13:00,158.687,158.554,158.867,159.047,158.697,breakeven,0.07,"Synthetic ML row: reversal | dark_cloud_cover | overlap | low news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00009,synthetic_mt5_history,EURUSD,1h,SELL,support_resistance,overlap,bullish,low,0.76,13.13,3.78,65,1,1,1,0,hammer,bullish,45,usd_bearish,mt5_history,2026-01-01 11:36:00,2026-01-01 11:51:00,1.07933,1.08023,1.07764,1.07595,1.07711,win,2.49,"Synthetic ML row: support_resistance | hammer | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00104,synthetic_mt5_history,USDJPY,30m,BUY,range_rejection,overlap,sideways,medium,1.41,13.31,2.11,51,1,0,0,0,harami_bullish,bullish,73,usd_bearish,mt5_history,2026-01-02 11:27:00,2026-01-02 14:27:00,156.99,156.901,157.083,157.177,157.04,win,0.57,"Synthetic ML row: range_rejection | harami_bullish | overlap | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00041,synthetic_mt5_history,EURUSD,1h,SELL,liquidity_sweep,london,sideways,high,1.64,9.86,3.56,63,1,1,1,0,inside_bar,neutral,69,neutral,mt5_history,2026-01-01 19:24:00,2026-01-01 23:24:00,1.08861,1.08987,1.08638,1.08415,1.08619,win,1.93,"Synthetic ML row: liquidity_sweep | inside_bar | london | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00239,synthetic_smc_ict,XAUUSD,30m,BUY,range_rejection,asia,bullish,low,2.83,26.28,3.99,68,1,1,0,0,tweezer_bottom,bullish,82,usd_bearish,smc_ict,2026-01-03 21:10:00,2026-01-03 22:40:00,2344.61,2343.02,2347.76,2350.92,2345.29,win,0.43,"Synthetic ML row: range_rejection | tweezer_bottom | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00040,synthetic_backtest,XAUUSD,1h,BUY,liquidity_sweep,london,bullish,low,3.76,34.89,2.58,79,1,1,1,0,inside_bar,neutral,67,usd_bearish,backtest,2026-01-01 19:18:00,2026-01-01 22:18:00,2323.45,2320.25,2327.57,2331.69,2326.39,win,0.92,"Synthetic ML row: liquidity_sweep | inside_bar | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00110,synthetic_starter,GBPUSD,15m,SELL,reversal,new_york,sideways,low,2.13,7.02,2.9,92,0,0,1,1,bullish_engulfing,bullish,28,neutral,mt5_history,2026-01-02 13:00:00,2026-01-02 13:15:00,1.31115,1.31179,1.31022,1.3093,1.31052,win,0.98,"Synthetic ML row: reversal | bullish_engulfing | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00102,synthetic_candles,GBPUSD,1h,BUY,range_rejection,new_york,bearish,low,1.29,16.73,3.39,51,1,1,1,0,pin_bar_bearish,bearish,27,neutral,candlestick,2026-01-02 10:51:00,2026-01-02 12:51:00,1.2495,1.24809,1.25188,1.25426,1.25239,win,2.06,"Synthetic ML row: range_rejection | pin_bar_bearish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00027,synthetic_mt5_history,BTCUSD,1h,BUY,order_block_retest,new_york,sideways,low,37.65,914.28,2.04,71,1,1,0,1,piercing_line,bullish,44,usd_bearish,mt5_history,2026-01-01 15:55:00,2026-01-01 16:40:00,64782.22,64165.46,65411.32,66040.41,65041.26,win,0.42,"Synthetic ML row: order_block_retest | piercing_line | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00091,synthetic_smc_ict,EURUSD,15m,SELL,fvg_retest,new_york,sideways,low,1.39,9.09,0.82,84,1,0,1,0,pin_bar_bullish,bullish,90,usd_bullish,smc_ict,2026-01-02 07:58:00,2026-01-02 08:43:00,1.10014,1.10087,1.09984,1.09954,1.09875,win,1.91,"Synthetic ML row: fvg_retest | pin_bar_bullish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00181,synthetic_smc_ict,BTCUSD,5m,SELL,liquidity_sweep,london,high_volatility,medium,27.48,1155.38,0.85,49,1,1,0,0,outside_bar,neutral,70,usd_bullish,smc_ict,2026-01-03 06:32:00,2026-01-03 07:02:00,63450.2,65058.28,62766.76,62083.33,63466.28,breakeven,-0.01,"Synthetic ML row: liquidity_sweep | outside_bar | london | medium news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00004,synthetic_mt5_history,XAUUSD,30m,BUY,reversal,asia,sideways,low,3.72,11.8,1.23,53,1,0,1,0,bullish_engulfing,bullish,37,usd_bearish,mt5_history,2026-01-01 10:18:00,2026-01-01 11:03:00,2305.47,2304.35,2306.16,2306.84,2306.66,win,1.07,"Synthetic ML row: reversal | bullish_engulfing | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00155,synthetic_backtest,EURUSD,15m,BUY,order_block_retest,overlap,bullish,low,0.71,7.25,1.63,93,1,1,0,1,tweezer_top,bearish,66,usd_bearish,backtest,2026-01-02 23:54:00,2026-01-03 00:09:00,1.08166,1.08098,1.08222,1.08277,1.08303,win,2.0,"Synthetic ML row: order_block_retest | tweezer_top | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00122,synthetic_candles,USDJPY,5m,SELL,liquidity_sweep,asia,bullish,low,1.51,12.97,2.8,95,1,1,0,1,harami_bearish,bearish,49,neutral,candlestick,2026-01-02 15:43:00,2026-01-02 15:58:00,152.605,152.777,152.365,152.125,152.36,win,1.43,"Synthetic ML row: liquidity_sweep | harami_bearish | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00108,synthetic_backtest,BTCUSD,5m,BUY,support_resistance,new_york,bearish,high,62.48,1130.19,2.7,70,0,0,0,0,doji,neutral,62,neutral,backtest,2026-01-02 12:12:00,2026-01-02 12:57:00,65341.88,64143.34,66959.9,68577.93,64347.09,loss,-0.83,"Synthetic ML row: support_resistance | doji | new_york | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00185,synthetic_smc_ict,USDJPY,5m,BUY,range_rejection,new_york,bullish,low,1.93,20.91,3.68,82,0,0,1,1,pin_bar_bullish,bullish,46,usd_bearish,smc_ict,2026-01-03 07:28:00,2026-01-03 08:13:00,157.24,156.981,157.715,158.191,157.046,loss,-0.75,"Synthetic ML row: range_rejection | pin_bar_bullish | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00050,synthetic_starter,USDJPY,30m,SELL,support_resistance,new_york,bullish,low,0.73,15.51,2.03,82,1,0,1,1,three_black_crows,bearish,32,neutral,none,2026-01-01 21:55:00,2026-01-01 22:55:00,154.527,154.679,154.373,154.219,154.453,win,0.49,"Synthetic ML row: support_resistance | three_black_crows | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00137,synthetic_backtest,GBPUSD,1h,BUY,support_resistance,london,bullish,high,2.13,16.38,1.86,80,0,0,0,1,bullish_engulfing,bullish,26,usd_bullish,backtest,2026-01-02 19:15:00,2026-01-02 20:45:00,1.28767,1.28551,1.28967,1.29167,1.28547,loss,-1.02,"Synthetic ML row: support_resistance | bullish_engulfing | london | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00099,synthetic_candles,XAUUSD,5m,SELL,reversal,overlap,sideways,low,2.9,15.93,2.39,77,1,1,0,0,inside_bar,neutral,37,usd_bearish,candlestick,2026-01-02 09:58:00,2026-01-02 10:28:00,2333.59,2334.95,2331.97,2330.35,2333.52,breakeven,0.05,"Synthetic ML row: reversal | inside_bar | overlap | low news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00202,synthetic_candles,EURUSD,5m,SELL,breakout,new_york,sideways,high,0.77,10.75,1.84,58,1,0,1,1,harami_bearish,bearish,73,neutral,candlestick,2026-01-03 11:37:00,2026-01-03 14:37:00,1.07645,1.07787,1.07514,1.07383,1.07442,win,1.43,"Synthetic ML row: breakout | harami_bearish | new_york | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00118,synthetic_smc_ict,BTCUSD,30m,SELL,range_rejection,new_york,high_volatility,medium,27.87,1065.47,1.8,75,1,0,0,0,hammer,bullish,27,usd_bearish,smc_ict,2026-01-02 14:58:00,2026-01-02 15:43:00,66815.35,68120.84,65640.4,64465.46,68094.73,loss,-0.98,"Synthetic ML row: range_rejection | hammer | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00140,synthetic_starter,XAUUSD,30m,SELL,trend_follow,london,bullish,high,1.76,21.46,1.81,76,1,0,0,0,marubozu_bullish,bullish,76,neutral,mt5_history,2026-01-02 20:17:00,2026-01-02 20:32:00,2395.95,2398.6,2393.56,2391.16,2399.26,loss,-1.25,"Synthetic ML row: trend_follow | marubozu_bullish | london | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00093,synthetic_starter,BTCUSD,5m,BUY,liquidity_sweep,new_york,bearish,medium,29.59,686.21,2.46,82,1,1,0,0,marubozu_bearish,bearish,67,neutral,mt5_history,2026-01-02 08:19:00,2026-01-02 10:19:00,66941.04,66264.29,67773.45,68605.85,68321.61,win,2.04,"Synthetic ML row: liquidity_sweep | marubozu_bearish | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00163,synthetic_candles,USDJPY,15m,BUY,range_rejection,london,bullish,low,1.84,18.75,3.46,55,0,0,1,0,bullish_engulfing,bullish,26,neutral,candlestick,2026-01-03 02:04:00,2026-01-03 03:04:00,160.271,160.099,160.568,160.865,160.619,win,2.03,"Synthetic ML row: range_rejection | bullish_engulfing | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00079,synthetic_mt5_history,XAUUSD,15m,SELL,support_resistance,new_york,bullish,low,1.73,16.7,1.5,74,0,1,0,0,pin_bar_bullish,bullish,44,usd_bearish,mt5_history,2026-01-02 05:00:00,2026-01-02 05:15:00,2341.83,2343.22,2340.79,2339.74,2338.99,win,2.04,"Synthetic ML row: support_resistance | pin_bar_bullish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00107,synthetic_mt5_history,GBPUSD,1h,BUY,reversal,asia,bearish,medium,2.17,18.6,1.57,65,0,1,1,0,outside_bar,neutral,82,neutral,mt5_history,2026-01-02 12:10:00,2026-01-02 12:40:00,1.28488,1.28263,1.28665,1.28841,1.29154,win,2.96,"Synthetic ML row: reversal | outside_bar | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00014,synthetic_backtest,EURUSD,15m,SELL,range_rejection,asia,bearish,high,1.21,15.42,1.02,95,1,1,0,0,harami_bullish,bullish,46,usd_bearish,backtest,2026-01-01 12:50:00,2026-01-01 13:50:00,1.05461,1.05629,1.05376,1.0529,1.05632,loss,-1.02,"Synthetic ML row: range_rejection | harami_bullish | asia | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00151,synthetic_smc_ict,XAUUSD,5m,BUY,fvg_retest,london,bearish,medium,3.86,16.79,1.35,62,0,0,1,0,none,neutral,0,neutral,smc_ict,2026-01-02 22:49:00,2026-01-02 23:34:00,2313.61,2311.79,2314.84,2316.08,2312.06,loss,-0.85,"Synthetic ML row: fvg_retest | none | london | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00240,synthetic_smc_ict,XAUUSD,5m,BUY,range_rejection,new_york,bullish,low,1.99,21.94,2.54,78,0,0,1,0,marubozu_bullish,bullish,54,usd_bullish,smc_ict,2026-01-03 21:18:00,2026-01-03 21:33:00,2401.95,2400.44,2403.86,2405.77,2404.09,win,1.42,"Synthetic ML row: range_rejection | marubozu_bullish | new_york | low news | win. Use for testing pipeline, not as real edge."
